record_id,pod_id,workload_id,gpu_spec,priority_class,job_type,model_type,scenario_family,stream_task_type,gpu_request_norm,latency_deadline_ms,bandwidth_request_norm,semantic_requirements,qualitative_warnings,natural_language_request
ALI_00957,78851984a4def7ded8ed322c4999d82e,missing_workload_00957,XPU-A,LP,offline_inference,genai,data_drift,generative_ai_stream_inference,1.0,160,0.35,drift_awareness;genai_acceleration,lower-urgency stream analytics may hide delayed workload bursts;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 34.12 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness, genai_acceleration."
ALI_00958,4c1602c335dfe3b3013a947b5a19cce4,missing_workload_00958,L20,HP,online_inference,cv,unseen_task,computer_vision_stream,0.07,50,0.2375,high_bandwidth;low_latency;priority_awareness,,"Deploy a high-priority online inference workload of type cv as an edge stream task. The workload requests 0.07 GPU units and has observed duration 23.99 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: high_bandwidth, low_latency, priority_awareness."
ALI_00959,6e6038914e9b3cfcf2f565c4811cef37,0e1b7273f404b649a87ad01e7dfa2660,H20,HP,training,genai,conflict_resolution,generative_ai_stream_inference,1.0,70,0.35,conflict_awareness;genai_acceleration;low_latency;priority_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority training workload of type genai as an edge stream task. The workload requests 8.00 GPU units and has observed duration 12.27 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, low_latency, priority_awareness, resource_reservation."
ALI_00960,39cfc54aa778f1079ad154e9bac9f983,missing_workload_00960,XPU-C,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 10.23 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00961,b7e55feddbec56c301d622de70a43808,missing_workload_00961,XPU-E,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 2.00 GPU units and has observed duration 6.24 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00962,412a8d383d8c5776cf3240e0db0a3394,c2c62cd1d25e94c1ebedad0cfe42f07c,H20,LP,offline_inference,unknown,data_drift,background_stream_analytics,0.33,160,0.1825,drift_awareness,lower-urgency stream analytics may hide delayed workload bursts,"Deploy a lower-priority offline inference workload of type unknown as an edge stream task. The workload requests 0.33 GPU units and has observed duration 78.59 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness."
ALI_00963,3a42433e156a9581ea373049b77437ae,6de36dbe092a725712a977b4005ccb9d,XPU-B,HP,online_inference,rec,conflict_resolution,recommendation_stream,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 12.80 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00964,760b390732ba7c81d06b9ebd39d91381,missing_workload_00964,H20,LP,offline_inference,genai,data_drift,generative_ai_stream_inference,1.0,160,0.35,drift_awareness;genai_acceleration,lower-urgency stream analytics may hide delayed workload bursts,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 48.00 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness, genai_acceleration."
ALI_00965,7dc9f3c55ad1974ab71c618754640dae,afea0f4a1a85d2475479891cbdb2bf3a,XPU-A,HP,online_inference,rec,conflict_resolution,recommendation_stream,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 57.45 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00966,877bcd63e1b23039f98ae5ad4961c0b0,728edfdc5e1bcd2f33dc9508e0a25ea3,XPU-E,HP,training,rec,conflict_resolution,recommendation_stream,0.5,70,0.225,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention,"Deploy a high-priority training workload of type rec as an edge stream task. The workload requests 0.50 GPU units and has observed duration 51.72 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00967,cb34eb2fd328d621d06afc1b4d25175c,c381e776c5148fa7b90cd4e300272004,XPU-E,HP,training,rec,conflict_resolution,recommendation_stream,0.5,70,0.225,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention,"Deploy a high-priority training workload of type rec as an edge stream task. The workload requests 0.50 GPU units and has observed duration 18.21 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00968,2406a63a28e450584324874a9bda4387,missing_workload_00968,XPU-E,LP,offline_inference,genai,data_drift,generative_ai_stream_inference,1.0,160,0.35,drift_awareness;genai_acceleration,lower-urgency stream analytics may hide delayed workload bursts;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 23.34 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness, genai_acceleration."
ALI_00969,c69b07446715d209721c494d9d00ae62,1f600ba8709c18c41ecd1ac718d96320,XPU-E,LP,training,rec,conflict_resolution,recommendation_stream,1.0,80,0.35,conflict_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority training workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 11.09 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, resource_reservation, user_profile_awareness."
ALI_00970,c900e6a048e3a4bd998c8fd93a009f6c,missing_workload_00970,A100,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 7.00 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00971,9c635eddc4468259fe8ccab1afb7943b,missing_workload_00971,XPU-E,LP,offline_inference,genai,data_drift,generative_ai_stream_inference,1.0,160,0.35,drift_awareness;genai_acceleration,lower-urgency stream analytics may hide delayed workload bursts,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.39 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness, genai_acceleration."
ALI_00972,a3ed05c14056334b89874034b9650414,missing_workload_00972,XPU-E,HP,online_inference,rec,unseen_task,recommendation_stream,1.0,50,0.35,low_latency;priority_awareness;user_profile_awareness,,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 79.33 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: low_latency, priority_awareness, user_profile_awareness."
ALI_00973,9227b44516b78492a19d3904a93a8899,missing_workload_00973,XPU-A,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.62 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
